December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Gorgonia,ventalina,,,08-220-2 1,29908.svs,Hematoxylin & Eosin,1419,,"Z-Fix:seawater (1:4), 10% EDTA pH 7 decal",Sea Fan 4 pc. 2,Florida Keys Disease Course:  Sea Fan Health,"Wonderland Reef, Florida Keys",,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Gorgonia,ventalina,,,08-221-1 1,30355.svs,Hematoxylin & Eosin,1450,,"Z-Fix:seawater (1:4), 10% EDTA pH 7 decal",Sea Fan 5 pc. 1,Florida Keys Disease Course:  Sea Fan Health,"Wonderland Reef, Florida Keys",,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Gorgonia,ventalina,,,08-221-1Tx 2,29914.svs,Periodic Acid-Schiff/Alcian Blue,1420,,"Z-Fix:seawater (1:4), 10% EDTA pH 7 decal",Labyrinthulids mucus,Sea Fan 5 pc. 1,Florida Keys Disease Course:  Sea Fan Health,"Wonderland Reef, Florida Keys",,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Gorgonia,ventalina,,,08-221-2b 1,30360.svs,Hematoxylin & Eosin,1452,,"Z-Fix:seawater (1:4), 10% EDTA pH 7 decal",Sea Fan 5 pc. 2,Florida Keys Disease Course:  Sea Fan Health,"Wonderland Reef, Florida Keys",,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Gorgonia,ventalina,,,08-221-2 3 2,30369.svs,Cason's Trichrome,1454,,"Z-Fix:seawater (1:4), 10% EDTA pH 7 decal",Sea Fan 5 pc. 2,Florida Keys Disease Course:  Sea Fan Health,"Wonderland Reef, Florida Keys",,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-1 H&E,29932.svs,Hematoxylin & Eosin,1422,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,"Carrie Bow Cay, Belize, shallow fore reef, 39 ft",,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-1 HAB,30148.svs,Heidenhain's Aniline Blue,1434,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,"Carrie Bow Cay, Belize, shallow fore reef, 39 ft",,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-2 H&E,29974.svs,Hematoxylin & Eosin,1423,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-2 PCR,30030.svs,Movat's Modified Pentachrome,1425,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-3 H&E,30136.svs,Hematoxylin & Eosin,1430,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Scolymia,lacera,,,86-22-3 HZS,30143.svs,Hirano-Zimmer Silver,1433,,"Helly's fixative, HCl Decal",Healthy,,Whole small colony,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllastrea,rigida,,,85-36,30142.svs,Hematoxylin & Eosin,1432,,"Helly's fixative, HCl Decal","Healthy, note planulae and pigmented mesenterial filaments",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllia,sinuosa,,,85-35,30101.svs,Hematoxylin & Eosin,1429,,"Helly's fixative, HCl Decal","Healthy, note oocytes, pigmented mesenterial filaments, large holotrichous isorhizas, zooxanthellae along mesenteries",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Manicina,areolata,,,85-27,30092.svs,Periodic Acid-Schiff/Alcian Blue,1428,,"Helly's fixative, HCl Decal",Fungi in skeleton,Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Favia,fragum,,,85-24,30051.svs,Periodic Acid-Schiff/Alcian Blue,1427,,"Helly's fixative, HCl Decal",Oocytes and planulae,Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllia,sinuosa,,,85-20,30033.svs,Hematoxylin & Eosin,1426,,"Helly's fixative, HCl Decal","Healthy, abundant epidermal probably fluorescent pigment cells, oocytes",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllastrea,rigida,,,84-X16,29818.svs,Hematoxylin & Eosin,1398,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllastrea,rigida,,,84-X16,30029.svs,Cason's Trichrome,1424,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Isophyllastrea,rigida,,,84-X16,30137.svs,Periodic Acid-Schiff/Alcian Blue,1431,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Dendrogyra,cylindrus,,,84-X15,29835.svs,Hematoxylin & Eosin,1400,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Dendrogyra,cylindrus,,,84-X15,29922.svs,Cason's Trichrome,1421,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Porites,branneri,,,84-X10,29804.svs,Hematoxylin & Eosin,1395,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Porites,branneri,,,84-X10,29808.svs,Movat's Modified Pentachrome,1396,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Tubastrea,aurea,,,84-X9,29760.svs,Hematoxylin & Eosin,1364,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Tubastrea,aurea,,,84-X9,29764.svs,Cason's Trichrome,1367,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Tubastrea,aurea,,,84-X9,29756.svs,Movat's Modified Pentachrome,1360,,"Helly's fixative, HCl Decal","Healthy, stains fading",Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Assorted,sponges,,,84-X2,29755.svs,Hematoxylin & Eosin,1359,,"Helly's fixative, HCl Decal",Originally collected on a Montastraea faveolata sample,Portion,,Scleractinian Species Comparative,,,,
December 2010 from Peters.xlsx,Slides Info,GMU,Esther Peters,Assorted,sponges,,,84-X2,29758.svs,Movat's Modified Pentachrome,1362,,"Helly's fixative, HCl Decal",Originally collected on a Montastraea faveolata sample,Portion,,Scleractinian Species Comparative,,,,
